0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108
Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,UniqueCarrier,AirlineID,Carrier,TailNum,FlightNum,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum
2017,1,1,5,4,2017-01-05,AS,19930,AS,N526AS,613,11884,1188402,31884,GEG,Spokane; WA,WA,53,Washington,93,14747,1474703,30559,SEA,Seattle; WA,WA,53,Washington,93,1750,1746,-4,0,0,-1,1700-1759,10,1756,1838,7,1900,1845,-15,0,0,-1,1900-1959,0,,0,70,59,42,1,224,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,18,3,2017-01-18,DL,19790,DL,N926DL,1332,10208,1020803,30208,AGS,Augusta; GA,GA,13,Georgia,34,10397,1039705,30397,ATL,Atlanta; GA,GA,13,Georgia,34,745,744,-1,0,0,-1,0700-0759,31,815,847,6,854,853,-1,0,0,-1,0800-0859,0,,0,69,69,32,1,143,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,23,1,2017-01-23,AA,19805,AA,N798AA,1,12478,1247803,31703,JFK,New York; NY,NY,36,New York,22,12892,1289204,32575,LAX,Los Angeles; CA,CA,6,California,91,800,758,-2,0,0,-1,0800-0859,25,823,1129,7,1141,1136,-5,0,0,-1,1100-1159,0,,0,401,398,366,1,2475,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,28,6,2017-01-28,UA,19977,UA,N470UA,1641,13930,1393004,30977,ORD,Chicago; IL,IL,17,Illinois,41,14747,1474703,30559,SEA,Seattle; WA,WA,53,Washington,93,1651,1643,-8,0,0,-1,1600-1659,27,1710,1919,7,1929,1926,-3,0,0,-1,1900-1959,0,,0,278,283,249,1,1721,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,22,7,2017-01-22,DL,19790,DL,N704X,2362,12892,1289204,32575,LAX,Los Angeles; CA,CA,6,California,91,12478,1247803,31703,JFK,New York; NY,NY,36,New York,22,1605,1746,101,101,1,6,1600-1659,15,1801,123,10,25,133,68,68,1,4,0001-0559,0,,0,320,287,262,1,2475,10,0,32,0,0,36,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,28,6,2017-01-28,DL,19790,DL,N935AT,2382,14098,1409803,33667,PHF,Newport News/Williamsburg; VA,VA,51,Virginia,38,10397,1039705,30397,ATL,Atlanta; GA,GA,13,Georgia,34,600,557,-3,0,0,-1,0600-0659,12,609,749,5,800,754,-6,0,0,-1,0800-0859,0,,0,120,117,100,1,508,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,6,5,2017-01-06,DL,19790,DL,N817DN,2283,11433,1143302,31295,DTW,Detroit; MI,MI,26,Michigan,43,10397,1039705,30397,ATL,Atlanta; GA,GA,13,Georgia,34,600,554,-6,0,0,-1,0600-0659,35,629,806,9,819,815,-4,0,0,-1,0800-0859,0,,0,139,141,97,1,594,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,21,6,2017-01-21,B6,20409,B6,N662JB,748,12889,1288903,32211,LAS,Las Vegas; NV,NV,32,Nevada,85,12478,1247803,31703,JFK,New York; NY,NY,36,New York,22,1346,1340,-6,0,0,-1,1300-1359,29,1409,2136,6,2136,2142,6,6,0,0,2100-2159,0,,0,290,302,267,1,2248,9,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,3,2,2017-01-03,DL,19790,DL,N547US,470,14869,1486903,34614,SLC,Salt Lake City; UT,UT,49,Utah,87,12892,1289204,32575,LAX,Los Angeles; CA,CA,6,California,91,2141,2141,0,0,0,0,2100-2159,22,2203,2239,20,2259,2259,0,0,0,0,2200-2259,0,,0,138,138,96,1,590,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,23,1,2017-01-23,WN,19393,WN,N715SW,1625,11292,1129202,30325,DEN,Denver; CO,CO,8,Colorado,82,14747,1474703,30559,SEA,Seattle; WA,WA,53,Washington,93,830,837,7,7,0,0,0800-0859,12,849,1013,7,1025,1020,-5,0,0,-1,1000-1059,0,,0,175,163,144,1,1024,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,31,2,2017-01-31,WN,19393,WN,N361SW,550,13495,1349503,33495,MSY,New Orleans; LA,LA,22,Louisiana,72,12191,1219102,31453,HOU,Houston; TX,TX,48,Texas,74,1425,1417,-8,0,0,-1,1400-1459,8,1425,1514,6,1535,1520,-15,0,0,-1,1500-1559,0,,0,70,63,49,1,302,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,26,4,2017-01-26,DL,19790,DL,N3753,1522,14869,1486903,34614,SLC,Salt Lake City; UT,UT,49,Utah,87,12892,1289204,32575,LAX,Los Angeles; CA,CA,6,California,91,1704,1703,-1,0,0,-1,1700-1759,15,1718,1740,6,1810,1746,-24,0,0,-2,1800-1859,0,,0,126,103,82,1,590,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,29,7,2017-01-29,AA,19805,AA,N915AA,705,11057,1105703,31057,CLT,Charlotte; NC,NC,37,North Carolina,36,14771,1477102,32457,SFO,San Francisco; CA,CA,6,California,91,1644,1636,-8,0,0,-1,1600-1659,37,1713,1923,4,1935,1927,-8,0,0,-1,1900-1959,0,,0,351,351,310,1,2296,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,23,1,2017-01-23,UA,19977,UA,N69829,980,12264,1226402,30852,IAD,Washington; DC,VA,51,Virginia,38,11292,1129202,30325,DEN,Denver; CO,CO,8,Colorado,82,1713,1756,43,43,1,2,1700-1759,24,1820,1951,11,1915,2002,47,47,1,3,1900-1959,0,,0,242,246,211,1,1452,6,9,0,4,0,34,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,12,4,2017-01-12,EV,20366,EV,N131EV,5376,11433,1143302,31295,DTW,Detroit; MI,MI,26,Michigan,43,14683,1468303,33214,SAT,San Antonio; TX,TX,48,Texas,74,830,827,-3,0,0,-1,0800-0859,22,849,1052,3,1125,1055,-30,0,0,-2,1100-1159,0,,0,235,208,183,1,1214,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,12,4,2017-01-12,HA,19690,HA,N479HA,546,12173,1217302,32134,HNL,Honolulu; HI,HI,15,Hawaii,2,13830,1383002,33830,OGG,Kahului; HI,HI,15,Hawaii,2,1716,1715,-1,0,0,-1,1700-1759,11,1726,1747,6,1756,1753,-3,0,0,-1,1700-1759,0,,0,40,38,21,1,100,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,13,5,2017-01-13,AA,19805,AA,N118AA,1801,14100,1410002,34100,PHL,Philadelphia; PA,PA,42,Pennsylvania,23,10397,1039705,30397,ATL,Atlanta; GA,GA,13,Georgia,34,600,826,146,146,1,9,0600-0659,23,849,1023,10,818,1033,135,135,1,9,0800-0859,0,,0,138,127,94,1,666,3,135,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,5,4,2017-01-05,WN,19393,WN,N7708E,1864,10693,1069302,30693,BNA,Nashville; TN,TN,47,Tennessee,54,10821,1082104,30852,BWI,Baltimore; MD,MD,24,Maryland,35,1210,1204,-6,0,0,-1,1200-1259,9,1213,1426,5,1445,1431,-14,0,0,-1,1400-1459,0,,0,95,87,73,1,587,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,30,1,2017-01-30,WN,19393,WN,N385SW,1470,10821,1082104,30852,BWI,Baltimore; MD,MD,24,Maryland,35,13495,1349503,33495,MSY,New Orleans; LA,LA,22,Louisiana,72,820,813,-7,0,0,-1,0800-0859,17,830,955,4,1015,959,-16,0,0,-2,1000-1059,0,,0,175,166,145,1,998,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,23,1,2017-01-23,EV,20366,EV,N16170,3811,13342,1334205,33342,MKE,Milwaukee; WI,WI,55,Wisconsin,45,13930,1393004,30977,ORD,Chicago; IL,IL,17,Illinois,41,1350,1346,-4,0,0,-1,1300-1359,11,1357,1425,10,1448,1435,-13,0,0,-1,1400-1459,0,,0,58,49,28,1,67,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,18,3,2017-01-18,DL,19790,DL,N966AT,2672,12953,1295302,31703,LGA,New York; NY,NY,36,New York,22,10721,1072102,30721,BOS,Boston; MA,MA,25,Massachusetts,13,1300,1311,11,11,0,0,1300-1359,39,1350,1427,7,1416,1434,18,18,1,1,1400-1459,0,,0,76,83,37,1,184,1,0,0,7,0,11,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,12,4,2017-01-12,OO,20304,OO,N431SW,4796,13487,1348702,31650,MSP,Minneapolis; MN,MN,27,Minnesota,63,14108,1410803,34108,PIA,Peoria; IL,IL,17,Illinois,41,2015,2011,-4,0,0,-1,2000-2059,53,2104,2201,15,2157,2216,19,19,1,1,2100-2159,0,,0,102,125,57,1,342,2,0,0,19,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,9,1,2017-01-09,UA,19977,UA,N849UA,1575,12266,1226603,31453,IAH,Houston; TX,TX,48,Texas,74,14869,1486903,34614,SLC,Salt Lake City; UT,UT,49,Utah,87,1735,1733,-2,0,0,-1,1700-1759,15,1748,1939,9,2000,1948,-12,0,0,-1,2000-2059,0,,0,205,195,171,1,1195,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,4,3,2017-01-04,B6,20409,B6,N597JB,275,10529,1052904,30529,BDL,Hartford; CT,CT,9,Connecticut,11,14843,1484304,34819,SJU,San Juan; PR,PR,72,Puerto Rico,3,600,553,-7,0,0,-1,0600-0659,14,607,1109,5,1053,1114,21,21,1,1,1000-1059,0,,0,233,261,242,1,1666,7,0,0,21,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,9,1,2017-01-09,EV,20366,EV,N859AS,5194,10980,1098002,30980,CHA,Chattanooga; TN,TN,47,Tennessee,54,10397,1039705,30397,ATL,Atlanta; GA,GA,13,Georgia,34,1941,1941,0,0,0,0,1900-1959,12,1953,2025,2,2037,2027,-10,0,0,-1,2000-2059,0,,0,56,46,32,1,106,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,20,5,2017-01-20,NK,20416,NK,N637NK,511,11433,1143302,31295,DTW,Detroit; MI,MI,26,Michigan,43,12889,1288903,32211,LAS,Las Vegas; NV,NV,32,Nevada,85,1039,1031,-8,0,0,-1,1000-1059,13,1044,1142,6,1205,1148,-17,0,0,-2,1200-1259,0,,0,266,257,238,1,1749,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,25,3,2017-01-25,DL,19790,DL,N917DE,377,11481,1148102,31481,ECP,Panama City; FL,FL,12,Florida,33,10397,1039705,30397,ATL,Atlanta; GA,GA,13,Georgia,34,1430,1427,-3,0,0,-1,1400-1459,13,1440,1622,6,1647,1628,-19,0,0,-2,1600-1659,0,,0,77,61,42,1,240,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,29,7,2017-01-29,DL,19790,DL,N845DN,969,15304,1530402,33195,TPA,Tampa; FL,FL,12,Florida,33,10397,1039705,30397,ATL,Atlanta; GA,GA,13,Georgia,34,830,829,-1,0,0,-1,0800-0859,14,843,952,7,1006,959,-7,0,0,-1,1000-1059,0,,0,96,90,69,1,406,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,25,3,2017-01-25,UA,19977,UA,N67827,550,13930,1393004,30977,ORD,Chicago; IL,IL,17,Illinois,41,14771,1477102,32457,SFO,San Francisco; CA,CA,6,California,91,644,640,-4,0,0,-1,0600-0659,12,652,859,6,939,905,-34,0,0,-2,0900-0959,0,,0,295,265,247,1,1846,8,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,13,5,2017-01-13,B6,20409,B6,N279JB,554,11278,1127803,30852,DCA,Washington; DC,VA,51,Virginia,38,10721,1072102,30721,BOS,Boston; MA,MA,25,Massachusetts,13,1417,1425,8,8,0,0,1400-1459,19,1444,1543,5,1542,1548,6,6,0,0,1500-1559,0,,0,85,83,59,1,399,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,28,6,2017-01-28,OO,20304,OO,N156SY,5631,10561,1056103,30561,BFL,Bakersfield; CA,CA,6,California,91,14771,1477102,32457,SFO,San Francisco; CA,CA,6,California,91,600,723,83,83,1,5,0600-0659,12,735,817,10,718,827,69,69,1,4,0700-0759,0,,0,78,64,42,1,238,1,69,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,24,2,2017-01-24,DL,19790,DL,N624AG,830,10397,1039705,30397,ATL,Atlanta; GA,GA,13,Georgia,34,14492,1449202,34492,RDU,Raleigh/Durham; NC,NC,37,North Carolina,36,1500,1457,-3,0,0,-1,1500-1559,13,1510,1603,4,1620,1607,-13,0,0,-1,1600-1659,0,,0,80,70,53,1,356,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,30,1,2017-01-30,WN,19393,WN,N287WN,206,10140,1014003,30140,ABQ,Albuquerque; NM,NM,35,New Mexico,86,11292,1129202,30325,DEN,Denver; CO,CO,8,Colorado,82,1800,1753,-7,0,0,-1,1800-1859,7,1800,1856,8,1920,1904,-16,0,0,-2,1900-1959,0,,0,80,71,56,1,349,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,11,3,2017-01-11,AS,19930,AS,N481AS,315,14771,1477102,32457,SFO,San Francisco; CA,CA,6,California,91,14747,1474703,30559,SEA,Seattle; WA,WA,53,Washington,93,1600,1703,63,63,1,4,1600-1659,10,1713,1845,10,1759,1855,56,56,1,3,1700-1759,0,,0,119,112,92,1,679,3,0,0,0,0,56,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,6,5,2017-01-06,AA,19805,AA,N156AA,400,10721,1072102,30721,BOS,Boston; MA,MA,25,Massachusetts,13,14107,1410702,30466,PHX,Phoenix; AZ,AZ,4,Arizona,81,1615,1619,4,4,0,0,1600-1659,18,1637,2006,6,2014,2012,-2,0,0,-1,2000-2059,0,,0,359,353,329,1,2300,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,23,1,2017-01-23,WN,19393,WN,N922WN,584,10821,1082104,30852,BWI,Baltimore; MD,MD,24,Maryland,35,14635,1463502,31714,RSW,Fort Myers; FL,FL,12,Florida,33,1550,1610,20,20,1,1,1500-1559,12,1622,1829,5,1835,1834,-1,0,0,-1,1800-1859,0,,0,165,144,127,1,919,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,2,1,2017-01-02,AA,19805,AA,N920AA,1884,12953,1295302,31703,LGA,New York; NY,NY,36,New York,22,11057,1105703,31057,CLT,Charlotte; NC,NC,37,North Carolina,36,1445,1442,-3,0,0,-1,1400-1459,20,1502,1635,16,1653,1651,-2,0,0,-1,1600-1659,0,,0,128,129,93,1,544,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,8,7,2017-01-08,DL,19790,DL,N316US,2158,14262,1426204,34262,PSP,Palm Springs; CA,CA,6,California,91,13487,1348702,31650,MSP,Minneapolis; MN,MN,27,Minnesota,63,1345,1350,5,5,0,0,1300-1359,10,1400,1853,4,1920,1857,-23,0,0,-2,1900-1959,0,,0,215,187,173,1,1454,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,27,5,2017-01-27,EV,20366,EV,N691CA,5125,13487,1348702,31650,MSP,Minneapolis; MN,MN,27,Minnesota,63,11637,1163703,31637,FAR,Fargo; ND,ND,38,North Dakota,66,2215,2207,-8,0,0,-1,2200-2259,25,2232,2313,4,2340,2317,-23,0,0,-2,2300-2359,0,,0,85,70,41,1,223,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,24,2,2017-01-24,WN,19393,WN,N923WN,289,11292,1129202,30325,DEN,Denver; CO,CO,8,Colorado,82,13487,1348702,31650,MSP,Minneapolis; MN,MN,27,Minnesota,63,1235,1232,-3,0,0,-1,1200-1259,35,1307,1533,5,1525,1538,13,13,0,0,1500-1559,0,,0,110,126,86,1,680,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,15,7,2017-01-15,AA,19805,AA,N174AA,2023,14107,1410702,30466,PHX,Phoenix; AZ,AZ,4,Arizona,81,12892,1289204,32575,LAX,Los Angeles; CA,CA,6,California,91,1445,1456,11,11,0,0,1400-1459,23,1519,1520,6,1519,1526,7,7,0,0,1500-1559,0,,0,94,90,61,1,370,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,3,2,2017-01-03,NK,20416,NK,N643NK,345,13487,1348702,31650,MSP,Minneapolis; MN,MN,27,Minnesota,63,14107,1410702,30466,PHX,Phoenix; AZ,AZ,4,Arizona,81,959,949,-10,0,0,-1,0900-0959,19,1008,1223,6,1228,1229,1,1,0,0,1200-1259,0,,0,209,220,195,1,1276,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,13,5,2017-01-13,WN,19393,WN,N797MX,1536,10693,1069302,30693,BNA,Nashville; TN,TN,47,Tennessee,54,14492,1449202,34492,RDU,Raleigh/Durham; NC,NC,37,North Carolina,36,1430,1451,21,21,1,1,1400-1459,15,1506,1717,7,1650,1724,34,34,1,2,1600-1659,0,,0,80,93,71,1,442,2,3,0,13,0,18,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,24,2,2017-01-24,UA,19977,UA,N62896,544,12892,1289204,32575,LAX,Los Angeles; CA,CA,6,California,91,11292,1129202,30325,DEN,Denver; CO,CO,8,Colorado,82,1110,1103,-7,0,0,-1,1100-1159,14,1117,1408,6,1434,1414,-20,0,0,-2,1400-1459,0,,0,144,131,111,1,862,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,16,1,2017-01-16,OO,20304,OO,N255SY,4724,14771,1477102,32457,SFO,San Francisco; CA,CA,6,California,91,14869,1486903,34614,SLC,Salt Lake City; UT,UT,49,Utah,87,1316,1339,23,23,1,1,1300-1359,19,1358,1631,7,1616,1638,22,22,1,1,1600-1659,0,,0,120,119,93,1,599,3,0,0,0,0,22,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,23,1,2017-01-23,WN,19393,WN,N397SW,4667,11697,1169704,32467,FLL,Fort Lauderdale; FL,FL,12,Florida,33,12391,1239102,31703,ISP,Islip; NY,NY,36,New York,22,1210,1211,1,1,0,0,1200-1259,16,1227,1444,4,1500,1448,-12,0,0,-1,1500-1559,0,,0,170,157,137,1,1092,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,30,1,2017-01-30,VX,21171,VX,N627VA,77,12264,1226402,30852,IAD,Washington; DC,VA,51,Virginia,38,14771,1477102,32457,SFO,San Francisco; CA,CA,6,California,91,1830,1825,-5,0,0,-1,1800-1859,12,1837,2110,6,2130,2116,-14,0,0,-1,2100-2159,0,,0,360,351,333,1,2419,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,20,5,2017-01-20,OO,20304,OO,N127SY,5362,10800,1080003,32575,BUR,Burbank; CA,CA,6,California,91,14771,1477102,32457,SFO,San Francisco; CA,CA,6,California,91,1335,1435,60,60,1,4,1300-1359,12,1447,1553,4,1502,1557,55,55,1,3,1500-1559,0,,0,87,82,66,1,326,2,0,0,37,0,18,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,27,5,2017-01-27,EV,20366,EV,N871AS,5233,10397,1039705,30397,ATL,Atlanta; GA,GA,13,Georgia,34,11953,1195302,31953,GNV,Gainesville; FL,FL,12,Florida,33,2155,2151,-4,0,0,-1,2100-2159,12,2203,2251,3,2309,2254,-15,0,0,-1,2300-2359,0,,0,74,63,48,1,300,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,14,6,2017-01-14,WN,19393,WN,N633SW,5314,15304,1530402,33195,TPA,Tampa; FL,FL,12,Florida,33,12339,1233904,32337,IND,Indianapolis; IN,IN,18,Indiana,42,1255,1304,9,9,0,0,1200-1259,10,1314,1513,5,1515,1518,3,3,0,0,1500-1559,0,,0,140,134,119,1,837,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,4,3,2017-01-04,WN,19393,WN,N215WN,2698,14683,1468303,33214,SAT,San Antonio; TX,TX,48,Texas,74,15016,1501603,31123,STL,St. Louis; MO,MO,29,Missouri,64,1640,1652,12,12,0,0,1600-1659,5,1657,1840,3,1840,1843,3,3,0,0,1800-1859,0,,0,120,111,103,1,786,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,29,7,2017-01-29,OO,20304,OO,N477CA,3110,10990,1099003,30990,CHO,Charlottesville; VA,VA,51,Virginia,38,13930,1393004,30977,ORD,Chicago; IL,IL,17,Illinois,41,510,448,-22,0,0,-2,0001-0559,24,512,547,15,611,602,-9,0,0,-1,0600-0659,0,,0,121,134,95,1,566,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,5,4,2017-01-05,DL,19790,DL,N910DL,1913,10397,1039705,30397,ATL,Atlanta; GA,GA,13,Georgia,34,11278,1127803,30852,DCA,Washington; DC,VA,51,Virginia,38,1500,1514,14,14,0,0,1500-1559,16,1530,1659,6,1644,1705,21,21,1,1,1600-1659,0,,0,104,111,89,1,547,3,14,0,7,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,11,3,2017-01-11,DL,19790,DL,N805DN,997,12889,1288903,32211,LAS,Las Vegas; NV,NV,32,Nevada,85,12478,1247803,31703,JFK,New York; NY,NY,36,New York,22,2310,2331,21,21,1,1,2300-2359,12,2343,656,5,703,701,-2,0,0,-1,0700-0759,0,,0,293,270,253,1,2248,9,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,6,5,2017-01-06,DL,19790,DL,N929AT,2421,10693,1069302,30693,BNA,Nashville; TN,TN,47,Tennessee,54,10397,1039705,30397,ATL,Atlanta; GA,GA,13,Georgia,34,910,930,20,20,1,1,0900-0959,105,1115,1300,5,1120,1305,105,105,1,7,1100-1159,0,,0,70,155,45,1,214,1,0,20,85,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
